review_id,reviewer_name,reviewer_location,reviewer_state,reviewer_postcode,reviewer_postcode_valid,review_date,review_date_formatted,overall_review_rating,review_title,review_description,value_for_money_rating,quality_of_system_rating,installation_rating,customer_service_rating,system_size,system_cost,panel_brand,inverter_brand,battery_brand,panel_rating,inverter_rating,has_images,image_urls,overall_rating,quality_rating
112844,Sharon,NSW - 2112,NSW,2112,True,2023-07-30,30 July 2023,5.0,,"Jake was very prompt in his quote and installation of our solar, the team were always on time and polite. I would highly recommend Jake and the team.",5.0,5.0,5.0,5.0,9kW,"$12,500 to $15,000",Trina,Enphase,,5.0,5.0,True,"['https://www.solarquotes.com.au/img/panelmanufacturers/P_trina.png', 'https://www.solarquotes.com.au/img/invertermanufacturers/I_enphase.png']",0,0
111923,Maxine,NSW - 2153,NSW,2153,True,2023-06-29,29 June 2023,5.0,,Jake from Reds Power Solutions was fantastic. He came out and inspected my property and designed a few solar options for me to choose from.Jake and his team were professional at all times and got the job done whilst exceeding my expectations.Highly recommend !!!,5.0,5.0,5.0,5.0,8kW,"$8,000 to $10,000",Trina,Sungrow,,5.0,5.0,True,"['https://www.solarquotes.com.au/img/panelmanufacturers/P_trina.png', 'https://www.solarquotes.com.au/img/invertermanufacturers/I_sungrow.png']",0,0
