review_id,reviewer_name,reviewer_location,reviewer_state,reviewer_postcode,reviewer_postcode_valid,review_date,review_date_formatted,overall_review_rating,review_title,review_description,value_for_money_rating,quality_of_system_rating,installation_rating,customer_service_rating,system_size,system_cost,panel_brand,inverter_brand,battery_brand,panel_rating,inverter_rating,has_images,image_urls,overall_rating,quality_rating
30046,Peter,SA - 5211,SA,5211,True,2016-12-07,07 December 2016,4.75,,"Braemac were a pleasure to deal with from start to finish, Graham Smith the consultant was intelligent,new his stuff, did not try to high pressure sell, and came back to check on the installation to ensure all was okay.  The installers were very professional, a family business father and sons, did an excellent job, prompt, quick, efficient, and courteous.I would recommend Braemac to anyone as a 5 star company.Peter Jones",4.0,5.0,5.0,5.0,3kW,"$3,000 to $6,000",AU Optronics Corporation BenQ Solar,SMA,,4.0,4.0,True,['https://www.solarquotes.com.au/img/invertermanufacturers/I_sma.png'],0,0
31930,Andy,SA - 5006,SA,5006,True,2016-10-06,06 October 2016,4.0,,"I have only just had it installed, so it's possible things could go pear shaped. A little disappointed with the lack of info and contact immediately after installation in that I had to contact them with about 5 questions- these should be anticipated. Having said that, the rep came over (the only one who did) and changed my mind on a few aspects and put any doubts to rest.",4.0,4.0,4.0,4.0,2kW,Under $3000,,,,,,False,[],0,0
31707,Dennis,SA - 5113,SA,5113,True,2016-09-12,12 September 2016,4.0,,Can't comment on the system quality until a reasonable amount of time has passed.It was sold to me as a quality system.,4.0,,4.0,4.0,3kW,"$3,000 to $6,000",,,,,,False,[],0,0
31357,Ian,SA - 5072,SA,5072,True,2016-08-11,11 August 2016,5.0,,Braemac displayed credibility and professionalism all the way from sales to contract negotiation to installation.We would recommend their services highly.Ian & Lyn,5.0,5.0,5.0,5.0,More than 6kW,"$6,000 to $10,000",,,,,,False,[],0,0
30941,Keith,SA - 5112,SA,5112,True,2016-07-06,06 July 2016,4.0,,The installation went ahead despite threatening clouds and was completed without fuss.The salesman answered some silly questions from me and replied as best he could without being condescending.,4.0,4.0,4.0,4.0,3kW,"$3,000 to $6,000",,,,,,False,[],0,0
28994,Patricia,SA - 5214,SA,5214,True,2016-01-08,08 January 2016,4.5,,Within days of enquiry the rep.came to my home . He spent over an hour explaining the set up and answered all my questions.The installation was done so efficiently with no fuss.  Great team work.,4.0,4.0,5.0,5.0,5kW,"$3,000 to $6,000",,,,,,False,[],0,0
25613,Leigh,SA - 5232,SA,5232,True,2015-03-19,19 March 2015,4.5,,"I obtained 4 quotes all looked good.  Two of them came out to the house to complete the quote.  I spoke with True Value, Solar Wholesalers, Solarland, and Planet Power.  They all offered different panels and different configerations of placement of panels.  Planet Power talked about A/C panels.   True Value were extremely pushy, saying the quote was terrific the best quote we could get if we signed there and then.Braemac came out within a week, climbed onto the roof of both the shed and the house, took into account our rather large pergola, the fact that our house roof was rather shallow, and suggested we go with panels on both the shed and the house, each having a different exposure.This all made sense to us, and we went ahead with the quote.  The date of installation was in fact while we were away interstate.  We had someone minding the house, and they said the two people installing were very informative and polite.  The installation was completed in the one day and there was no cleaning up to do, and everything has been working fine.  The installer did return to the house this week to install an additional switch that has become law since our system was installed.  No cost to us, and no bother.  Very happy indeed.",4.0,4.0,5.0,5.0,4kW,"$6,000 to $10,000",,,,,,False,[],0,0
22586,Deirdre,SA - 5062,SA,5062,True,2014-04-26,26 April 2014,4.25,,,4.0,4.0,4.0,5.0,4kW,"$6,000 to $10,000",,,,,,False,[],0,0
19419,Stephen,SA - 5032,SA,5032,True,2013-07-19,19 July 2013,4.0,,I wish I applied for a higher kw system at the time as I am unable to add the extra panels as I was planning!,3.0,4.0,5.0,4.0,5kW,"$6,000 to $10,000",,,,,,False,[],0,0
6031,Lou,SA - 5064,SA,5064,True,2012-09-11,11 September 2012,4.0,,"Some companies also give you a payback and an ROI figure which paint an extremely rosy picture with regards to return.My experience with the companies from the SolarQuotes leads.'Company A' came out to give me a quote. After asking many questions the rep left with probably 6 or 7 questions to which he had no answer but promised to get back to me with - after a week still no response or firm quotes! The panels seemed to be of dubious quality (Simax) which I wasn't able to find on the CEC site -however I was able to find them as Shandong Linuo type. Are these panels rebadged?. The inverter - Sungold was accredited.'Company B' have come and given me a quote. I'm now waiting for a requote using Suntech panels and SMA Sunnyboy inverter. Should get it in a week.'Company C' never showedOver all I get the impression that very little goes into the 'customising' of the design with regards to 'bangs per bucks' and what would be a realistic price point considering system output, consumption etc. Most seem to have preconfigured systems - I suppose this keeps costs down. I can't help feeling this is industry is like the roof insulation debacle, where 'fly-by-night' operators have put up their shingle recently to cash in. In a few years time, they would have moved on to something else, and if the Wun-Flug-Dung panels that they were pushing fail, who do you see? Even if they give you an estimated output from the system, there are probably 101 reasons (excuses) as to why your particular system didn't perform as expected. I'm sure that there is a site that gives an estimate of what is expected from say a 1.5Kw system in Adelaide, and every-one just uses that figure as a base and just adjusts it up or down as they see fit - I doubt if these 'designers' actually work it all out using insolation figures, panel/inverter efficiencies, temperature derating or indeed NOCT figures and what pitch your roof is - how can they when they come out with a prepared quote! As far as I can see, the accreditation is not too onerous and as long as you are a qualified electrician... you're in!Some companies also give you a payback and an ROI figure which paint an extremely rosy picture with regards to return by estimating up to 80% of produced power will be fed back to the grid. How they work this out without knowing what base load is, is beyond me, but it is happening!Bottom line, do some/lots of research before hand and get yourself acquainted with the terminology of solar systems, else you will be baffled by the B.S.",4.0,4.0,0,4.0,3kW,"$6,000 to $10,000",Suntech,SMA,,4.0,5.0,True,"['https://www.solarquotes.com.au/img/panelmanufacturers/P_suntech.png', 'https://www.solarquotes.com.au/img/invertermanufacturers/I_sma.png']",0,0
