review_id,reviewer_name,reviewer_location,reviewer_state,reviewer_postcode,reviewer_postcode_valid,review_date,review_date_formatted,overall_review_rating,review_title,review_description,value_for_money_rating,quality_of_system_rating,installation_rating,customer_service_rating,system_size,system_cost,panel_brand,inverter_brand,battery_brand,inverter_rating,has_images,image_urls,overall_rating,quality_rating
124873,Craig,VIC - 3930,VIC,3930,True,2024-08-11,11 August 2024,5.0,,"Everything went to plan, the quotes I received were all very close to each other so I knew I was getting a good deal. My installer did everything and more than he quoted!! Very, very happy with the whole process.",5.0,5.0,5.0,5.0,13kW,"$12,500 to $15,000",I don't know,SolarEdge,,5.0,True,['https://www.solarquotes.com.au/img/invertermanufacturers/I_solaredge.png'],0,0
121547,Natalya,VIC - 3977,VIC,3977,True,2024-04-26,26 April 2024,5.0,,"As first-time homeowners we knew we wanted solar but had absolutely no idea how to go about it.We got quotes from 5 different providers but Sun Phase stood out to us for several reasons, from quick responses to our questions, to being one of only two providers to actually visit our house when preparing a quote.Sun Phase patiently worked with us as we planned out various configurations of set up sizes, panel brands and inverter models. The depth of information and attention to detail that Andy provided during all our interactions was above and beyond.Sun Phase’s pricing was really competitive, and the installation was seamless. So glad we chose Sun Phase for our solar installation, would 100% recommend Andy for anyone looking at solar for their home.",5.0,5.0,5.0,5.0,10kW,"$10,000 to $12,500",Trina,SolarEdge,,5.0,True,"['https://www.solarquotes.com.au/img/panelmanufacturers/P_trina.png', 'https://www.solarquotes.com.au/img/invertermanufacturers/I_solaredge.png']",0,0
