review_id,reviewer_name,reviewer_location,reviewer_state,reviewer_postcode,reviewer_postcode_valid,review_date,review_date_formatted,overall_review_rating,review_title,review_description,value_for_money_rating,quality_of_system_rating,installation_rating,customer_service_rating,system_size,system_cost,panel_brand,inverter_brand,battery_brand,inverter_rating,has_images,image_urls,overall_rating,quality_rating
134276,EVA,VIC - 3971,VIC,3971,True,2025-06-11,11 June 2025,1.0,,The whole system is not working after 5 years as they didnt even know how to size 2 off grid inverters so it just fried the batteries. The 2 yrs old wind turbine was disconnected as it was never working properly and they just closed up their shop. No warranty nothing run away. Had to spend another loads of money to make it work.The very sad thing that they went into administration and I believe they just opened up a new business like nothing ever happened. They sell wind turbines so be very careful of them. The government has to stop these companies.,1.0,1.0,1.0,1.0,8kW,,,,,,False,[],0,0
125455,Kerry,VIC - 3921,VIC,3921,True,2024-08-28,28 August 2024,1.0,,"The sales quoting process was smooth. Installation of the wind turbine was then dragged out with lots of stories and excuses. When it was finally installed, it turned out they used an older tower and there was not enough clearance for the blades so when the wind picked up a fin flew off luckily not killing anyone in the school. We then had numerous extra charges charged to the school monthly for a monitoring system that was never actually installed. we tried to get them back to fix it, this resulted in them requesting we don't contact them anymore and find someone else to look after the maintenance. When we tried to do this another company refused as the unit was so faultily put together and would never work safely, they had to decommission it after only 2 years. $70 000 of a tiny struggling schools money and AWS did not care and refused to speak to us further, getting quite nasty towards the end. Now 5 years later it is rusted and completely useless and falling apart every time the wind blows.",1.0,1.0,1.0,1.0,3kW,"More than $20,000",,ABB (Other),,1.0,True,"[""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E"", 'https://www.solarquotes.com.au/img/installation/thumbnailsx83/d83ef2c9319bba6e81c34bd5278371c70.jpg', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E"", 'https://www.solarquotes.com.au/img/installation/thumbnailsx83/d5acaae3e48d09360526cf7f8af33bdb1.jpg', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E"", 'https://www.solarquotes.com.au/img/installation/thumbnailsx83/81a46efa0f597059d7509f29dee5e42f2.jpg']",0,0
69937,Sanjay,VIC - 3029,VIC,3029,True,2019-11-04,04 November 2019,5.0,,Gary the Customer rep helped me a lot with my queries and was quick to respond,5.0,5.0,5.0,5.0,5kW,"$0 to $2,000",,Opal Solar,,4.0,True,['https://www.solarquotes.com.au/img/invertermanufacturers/I_opal-solar.png'],0,0
65602,Bruce,QLD - 4350,QLD,4350,True,2019-06-28,28 June 2019,1.0,,Do not deal with this company I purchased a wind generator form Australian Wind and Solar Tullamarine Victoria 3034. Item found to be faulty sent back twice after first time told nothing wrong with it. Sent back second time with a report showing its not working. Customer service is extremely poor with no return emails or calls back. They do not honor  their refund policy even after email confirmation from their staff. Very unsatisfied customer out of pocket nearly $5000 no product as they cant fix it and still at their premises no return calls nor emails. Bruce QLD,1.0,1.0,1.0,1.0,2kW,"$2,000 to $4,000",,,,,False,[],0,0
