review_id,reviewer_name,reviewer_location,reviewer_state,reviewer_postcode,reviewer_postcode_valid,review_date,review_date_formatted,overall_review_rating,review_title,review_description,value_for_money_rating,quality_of_system_rating,installation_rating,customer_service_rating,system_size,system_cost,panel_brand,inverter_brand,battery_brand,panel_rating,inverter_rating,has_images,image_urls,overall_rating,quality_rating
45075,Lesley,NT - 820,NT,820,False,2018-03-09,09 March 2018,4.67,,"Fast personal and knowledgeable attention to our needs, ie, full consultation with no assumptions being made.",4.0,5.0,0,5.0,6kW,"$10,000 to $15,000",,,,,,False,[],0,0
34684,Eric,NT - 810,NT,810,False,2017-12-20,20 December 2017,4.0,,I have been very happy with SolFlair so far.Calum has followed through on each part of the process.,4.0,4.0,4.0,4.0,4kW,"$10,000 to $15,000",Qcells,SMA,,4.0,4.0,True,"['https://www.solarquotes.com.au/img/panelmanufacturers/I_hanwha-q-cells.png', 'https://www.solarquotes.com.au/img/invertermanufacturers/I_sma.png']",0,0
33837,Teng,NT - 812,NT,812,False,2017-06-21,21 June 2017,5.0,,Calum of Sol Flair is very knowledgeable and helpful. His team has done a wonderful installation job. I have no hesitation in recommending him to others.,5.0,5.0,5.0,5.0,4kW,"$6,000 to $10,000",Qcells,Fronius,,5.0,5.0,True,"['https://www.solarquotes.com.au/img/panelmanufacturers/I_hanwha-q-cells.png', 'https://www.solarquotes.com.au/img/invertermanufacturers/I_fronius.png']",0,0
35408,Ineke,NT - 832,NT,832,False,2017-05-06,06 May 2017,4.75,,Good communication was key in this project. The system was up and running in the promised time frame. The workers were as unobtrusive as they could be in an installation like this. Great all round,4.0,5.0,5.0,5.0,4kW,"$10,000 to $15,000",,,,,,False,[],0,0
35006,Allan,NT - 810,NT,810,False,2017-04-18,18 April 2017,5.0,,"We initially thought that the soloarquotes website is just another spam site where you leave your email and you end up with SPAM mails. I took the risk and I am glad I did. They are legit company that wants to help people in their Solar endeavor. I highly recommend going to solarrquotes first to ask for recommended suppliers they give good suppliers and they also themselves answers questions about Solar Stuff (they know their stuff!), aside from that they constantly give tips to maximize your solar efficiency and experience. Thanks Guys!",5.0,5.0,5.0,5.0,4kW,"$3,000 to $6,000",,,,,,False,[],0,0
34709,Irene,NT - 830,NT,830,False,2017-04-04,04 April 2017,4.0,,,4.0,,0,4.0,4kW,"$6,000 to $10,000",,,,,,False,[],0,0
